store_nbr,family,DENS-416x64,LSTM-432x32,LSTM-432x64,LSTM-432x96,LSTM-432x128,LSTM-432x256
1,AUTOMOTIVE,0.3064538240432739,0.3006299138069153,0.29757606983184814,0.29707664251327515,0.2971382737159729,0.297118216753006
1,BEAUTY,0.2052648663520813,0.6068505048751831,0.6082868576049805,0.6138176918029785,0.6141647696495056,0.614220380783081
1,BEVERAGES,0.06261564046144485,0.5431594252586365,0.5427883863449097,0.5427810549736023,0.5427824258804321,0.5427491664886475
1,BREAD/BAKERY,0.08763928711414337,0.2907710671424866,0.26510733366012573,0.24817830324172974,0.24184629321098328,0.23714980483055115
1,CELEBRATION,0.49210700392723083,1.3057807683944702,1.2942135334014893,1.2873263359069824,1.28769850730896,1.287717342376709
1,CLEANING,0.08151278644800186,0.4371042847633362,0.21447303891181946,0.20228156447410583,0.2005378007888794,0.2018807977437973
1,DAIRY,0.05979257449507713,0.4881502389907837,0.27159154415130615,0.2032616138458252,0.20034709572792053,0.2010955512523651
1,DELI,0.07484415918588638,0.6999337673187256,0.6683805584907532,0.6253119707107544,0.6699989438056946,0.6532803177833557
1,EGGS,0.052701421082019806,0.47798556089401245,0.46387049555778503,0.44694632291793823,0.44063612818717957,0.4461754560470581
1,FROZEN FOODS,0.08427337557077408,0.2832508385181427,0.2558906078338623,0.2659018635749817,0.2977796494960785,0.27753859758377075
1,GROCERY I,0.04831968992948532,0.33829763531684875,0.3381115794181824,0.3381079435348511,0.3381088972091675,0.33808889985084534
1,GROCERY II,0.1576632261276245,0.42922741174697876,0.41359516978263855,0.40267708897590637,0.39102476835250854,0.39146748185157776
1,HARDWARE,0.3870478868484497,0.3302800953388214,0.3215021789073944,0.3214331269264221,0.3214339315891266,0.3214344382286072
1,HOME AND KITCHEN I,0.41273805499076843,0.6680129170417786,0.662655234336853,0.6633793115615845,0.6634463667869568,0.663447916507721
1,HOME AND KITCHEN II,0.07706630229949951,0.3256564140319824,0.32948288321495056,0.32549142837524414,0.3251560926437378,0.32516786456108093
1,HOME CARE,0.09466295689344406,0.45879924297332764,0.40285950899124146,0.35399627685546875,0.32597750425338745,0.3538554906845093
1,LADIESWEAR,0.19614103436470032,0.3986266851425171,0.38894549012184143,0.38834327459335327,0.3878110647201538,0.3879455327987671
1,LAWN AND GARDEN,0.1057111918926239,0.42380356788635254,0.41126275062561035,0.41011348366737366,0.4109283685684204,0.4121113419532776
1,LINGERIE,0.8752607107162476,0.8029492497444153,0.7981919050216675,0.7983413934707642,0.7983640432357788,0.7983725666999817
1,"LIQUOR,WINE,BEER",0.07995287328958511,0.2915906310081482,0.21179144084453583,0.18562278151512146,0.2390815168619156,0.24130366742610931
1,MAGAZINES,0.2508617043495178,0.2547883093357086,0.25588589906692505,0.2558276951313019,0.25582054257392883,0.25582221150398254
1,MEATS,0.07061354070901871,0.22538018226623535,0.20370370149612427,0.2036387324333191,0.20513604581356049,0.20879612863063812
1,PERSONAL CARE,0.13352224230766296,0.4599149227142334,0.4221552014350891,0.36188453435897827,0.3240593671798706,0.3589266836643219
1,PET SUPPLIES,0.11052032560110092,0.10596819221973419,0.11215320229530334,0.1123417541384697,0.11230042576789856,0.11230189353227615
1,PLAYERS AND ELECTRONICS,0.3017491400241852,0.635741114616394,0.6335207223892212,0.6322267055511475,0.6319602131843567,0.6319697499275208
1,POULTRY,0.05838718265295029,0.28875061869621277,0.25107020139694214,0.23403838276863098,0.2290692776441574,0.22907394170761108
1,PREPARED FOODS,0.14988940954208374,0.3159606456756592,0.25569942593574524,0.24386779963970184,0.24156200885772705,0.28563305735588074
1,PRODUCE,0.04797796905040741,0.5432977676391602,0.5429192185401917,0.542910099029541,0.5429105758666992,0.5428735017776489
1,SEAFOOD,0.23823779821395874,0.3619968593120575,0.3535916805267334,0.3500649333000183,0.34755393862724304,0.3433520793914795
10,AUTOMOTIVE,0.36258506774902344,0.3246456980705261,0.32255974411964417,0.32255569100379944,0.32255545258522034,0.3225552439689636
10,BEAUTY,0.2612255811691284,0.39345213770866394,0.3993806540966034,0.40556710958480835,0.39977791905403137,0.39420458674430847
10,BEVERAGES,0.06865999102592468,0.06624177098274231,0.06610259413719177,0.06610403954982758,0.06610748916864395,0.06610383093357086
10,BREAD/BAKERY,0.05280330032110214,0.3847275972366333,0.36493998765945435,0.3394526541233063,0.32542628049850464,0.3566906452178955
10,CELEBRATION,0.08432606607675552,0.12339666485786438,0.1244913786649704,0.12706701457500458,0.12732674181461334,0.12738510966300964
10,CLEANING,0.1382199376821518,0.1727592647075653,0.12026666104793549,0.12991686165332794,0.13602817058563232,0.1398627609014511
10,DAIRY,0.06996657699346542,0.15869519114494324,0.15162676572799683,0.1472199708223343,0.14592987298965454,0.15078400075435638
10,DELI,0.06590470671653748,0.1798221468925476,0.1651269495487213,0.15862074494361877,0.15579167008399963,0.16319924592971802
10,EGGS,0.355485737323761,0.37833261489868164,0.37405335903167725,0.37485218048095703,0.37552568316459656,0.3761692941188812
10,FROZEN FOODS,0.1303083896636963,0.35716062784194946,0.3538703918457031,0.36100077629089355,0.3691694736480713,0.37953078746795654
10,GROCERY I,0.07540029287338257,0.40873247385025024,0.40846747159957886,0.40846043825149536,0.4084600508213043,0.4084281623363495
10,GROCERY II,0.5962347984313965,0.705987811088562,0.7113240957260132,0.7112268805503845,0.7111552953720093,0.7111310958862305
10,HOME AND KITCHEN I,0.30425146222114563,0.3081591725349426,0.2968890964984894,0.2975679337978363,0.29775556921958923,0.29779115319252014
10,HOME AND KITCHEN II,0.1890045404434204,0.14078351855278015,0.14305610954761505,0.14327745139598846,0.14333128929138184,0.14333254098892212
10,HOME CARE,0.06099128723144531,0.1406836211681366,0.11987936496734619,0.09974640607833862,0.09258890151977539,0.09456906467676163
10,LADIESWEAR,0.6019425392150879,0.6358485221862793,0.6370871067047119,0.6349697709083557,0.6343071460723877,0.6342586278915405
10,LINGERIE,0.33872008323669434,0.3435983657836914,0.3482300937175751,0.3485231101512909,0.34835878014564514,0.34835755825042725
10,"LIQUOR,WINE,BEER",0.2352314293384552,0.4139047861099243,0.3950308859348297,0.3895895481109619,0.3894394338130951,0.3894297480583191
10,MAGAZINES,0.13771943747997284,0.3922687768936157,0.3259095549583435,0.3297865390777588,0.33452147245407104,0.3365899622440338
10,MEATS,0.058306485414505005,0.07861115038394928,0.08283035457134247,0.08992761373519897,0.1035349890589714,0.10122182965278625
10,PERSONAL CARE,0.06643407046794891,0.17193454504013062,0.15875709056854248,0.13978487253189087,0.13173510134220123,0.1334850788116455
10,PET SUPPLIES,0.2325819432735443,0.33254361152648926,0.3012700378894806,0.30072537064552307,0.3012135922908783,0.30215051770210266
10,PLAYERS AND ELECTRONICS,0.21742860972881317,0.25789010524749756,0.26828494668006897,0.26867619156837463,0.26895952224731445,0.2689323127269745
10,POULTRY,0.03178760036826134,0.13588905334472656,0.13023516535758972,0.12425533682107925,0.12351652979850769,0.12256870418787003
10,PREPARED FOODS,0.2020941823720932,0.1818830668926239,0.18949614465236664,0.20011699199676514,0.20302939414978027,0.2062353789806366
10,PRODUCE,0.031138380989432335,0.3008909225463867,0.281812459230423,0.2719345986843109,0.26847895979881287,0.27989500761032104
10,SEAFOOD,0.44965285062789917,0.5292447805404663,0.5245795845985413,0.5228947997093201,0.5268112421035767,0.5268674492835999
11,AUTOMOTIVE,0.2867686152458191,0.22296741604804993,0.22250235080718994,0.22261355817317963,0.22261247038841248,0.22261372208595276
11,BABY CARE,0.1485513150691986,0.6273335218429565,0.4795644283294678,0.4717269539833069,0.47979485988616943,0.49080508947372437
11,BEAUTY,0.2660033106803894,0.32595294713974,0.3390868902206421,0.3446168601512909,0.3447575271129608,0.3446536660194397
11,BEVERAGES,0.062034979462623596,1.784094214439392,1.7834385633468628,1.7834211587905884,1.7834203243255615,1.7833263874053955
11,BREAD/BAKERY,0.12184404581785202,0.3165346384048462,0.2681867480278015,0.18288397789001465,0.18236815929412842,0.18318800628185272
11,CELEBRATION,0.1424030065536499,0.18270879983901978,0.1693326234817505,0.16700497269630432,0.16690129041671753,0.1669519543647766
11,CLEANING,0.09720653295516968,0.3348523676395416,0.3345634937286377,0.33455604314804077,0.33455583453178406,0.33452826738357544
11,DAIRY,0.03912738710641861,0.35978496074676514,0.20071974396705627,0.15568172931671143,0.1524352729320526,0.15270842611789703
